119045,0.8243106995154141
112223,0.2151304856078927
103924,0.8187519954013877
105922,0.03783134680309758
103297,0.7040883992699887
115525,0.0586164760196995
116409,0.29394383956574377
109427,0.05575628504581311
118590,0.08705836125306232
107075,0.023844912877189286
101173,0.10361799123077674
127419,0.7801801700789914
109575,0.7681583750800954
115834,0.025292421238460167
119963,0.07113383158203875
107449,0.08758685415464414
115767,0.8219036418937166
114678,0.13365860811549948
104384,0.020821292144322347
113998,0.04778281807866686
115060,0.610873409233701
106141,0.8153693859604765
102113,0.15074764016850453
103723,0.1347385701914287
100400,0.719836089565682
106597,0.11855084731620676
105299,0.14211007430519468
103740,0.04184808849527366
127312,0.6092542175734778
100564,0.08268643543437063
107811,0.05892702032837927
100646,0.030543974889684803
109852,0.07093030167849758
118666,0.1302792211981578
112180,0.026760889512707164
100787,0.0462996750906686
107726,0.15065302648054063
113851,0.8045956343431641
115282,0.06820992362866898
105654,0.06797896744422138
100405,0.8169718033398178
123181,0.481209071358544
106100,0.07047210690989256
116407,0.23329918196345112
110213,0.04713613279914597
116010,0.1772938465741696
138635,0.8215549090701625
109241,0.014532303472093389
111864,0.0857809109222837
116431,0.08318144099047665
110559,0.08127426413655388
105027,0.08898683176655775
101272,0.15976583457740054
113568,0.0779359911447577
112855,0.22288611183935006
109599,0.09645194254821249
102397,0.07441028074005042
119115,0.04496408682869387
134126,0.379564498927689
121900,0.6219446344169892
102998,0.1893461163757865
103805,0.743318607379468
100365,0.7873568032485719
108576,0.10235708991703901
114361,0.83388673755405
113694,0.6877519908595741
102301,0.09720748644802275
121406,0.7697158271979263
145105,0.04299171342695677
106890,0.6245415688823376
117431,0.159738002580716
101534,0.05863214941915366
110456,0.024429185899364037
104576,0.09573549354593407
117933,0.7562500749207858
117781,0.5745850881704345
119721,0.07076619897357989
100230,0.0760340492310712
117030,0.047793789914549495
112360,0.03865646913381666
124246,0.7570755678930167
117804,0.7838328449551987
109658,0.22711773696547236
107490,0.5683717625347978
110555,0.04853142693306123
133022,0.024593590095333878
109383,0.02055109334253904
144357,0.06367660483965114
104120,0.2529698610055994
136286,0.12317000555132727
112200,0.8020062625572333
123320,0.7875256217129286
114160,0.5349172279656335
119725,0.581765630968942
106053,0.5490267854322188
116666,0.06434022801580376
106422,0.015424200474076062
107889,0.03619455930307384
117622,0.022921239545824187
108058,0.05271330465830171
